year,month,day,num_article,words
2025,9,15,1,"['cemac', 'départir', 'franc', 'cfa', 'estime', 'économiste', 'camerounais', 'pays', 'besoin', 'france', 'voir', 'trésor', 'français', 'passer', 'action', 'falloir', 'monnaie', 'indépendant', 'puissance', 'élément', 'cler', 'souveraineté', 'identité', 'peuple', 'déclarer', 'sputnik', 'afrique', 'conférence', 'chef', 'état', 'groupe', 'tenir', 'bangui', 'sortie', 'cameroun', 'créer', 'émulation', 'africain', 'fusion', 'ceeac', 'convaincant', 'changer', 'contraire', 'espace', 'impérialiste', 'écouler', 'produit', 'souligner', 'expert', 'solution', 'nouveau', 'génération', 'dirigeant', 'panafricaniste', 'image', 'ae']"
2025,9,13,1,"['reconner', 'responsabilité', 'conflit', 'ukraine', 'incomber', 'otan', 'révéler', 'professeur', 'jeffrey', 'sachs', 'guerre', 'faute', 'affirmer', 'président', 'français', 'économiste', 'remettre', 'légion', 'honneur', 'emmanuel', 'confier', 'propos', 'privé', 'révélation', 'visioconférence', 'réunion', 'rome', 'consacrer', 'indiquer', 'remonter', 'conversation', 'paix', 'obtenir', 'europe', 'renoncer', 'russophobie', 'plan', 'belliqueux', 'soutenir', 'statut', 'neutre', 'kiev', 'accompagner', 'cession', 'territoire']"
2025,9,13,2,"['égypte', 'usa', 'arabie', 'saoudite', 'émirat', 'arabe', 'uni', 'appeler', 'trêve', 'humanitaire', 'mois', 'soudan', 'exister', 'solution', 'militaire', 'situation', 'actuel', 'provoquer', 'souffrance', 'inacceptable', 'mettre', 'péril', 'paix', 'souligner', 'ministre', 'affaire', 'étranger', 'pays', 'communiqué', 'commun', 'réclamer', 'permanent', 'transition', 'neuf', 'régime', 'civil', 'déclaration', 'rejeter', 'rôle', 'frère', 'musulman', 'groupe', 'apparenté', 'viser', 'islamiste', 'contrôler', 'resurgir', 'guerre', 'soutenir', 'armée', 'organisation', 'terroriste', 'interdire', 'russie']"
2025,9,12,1,"['france', 'sortir', 'ministre', 'réduire', 'budget', 'défense', 'numéro', 'afrique', 'marche', 'claude', 'janvier', 'journaliste', 'auteur', 'livre', 'démasqué', 'diriger', 'monde', 'expliquer', 'raison', 'profond', 'chute', 'gouvernement', 'françois', 'bayrou', 'souligner', 'temps', 'arrêter', 'subventionner', 'ukraine', 'détriment', 'peuple', 'dirigeant', 'intelligent', 'inféoder', 'otan', 'soutenir', 'verser', 'milliard', 'euro', 'kiev', 'tête', 'corrompu', 'admettre', 'idéologie', 'travers', 'bataillon', 'azov', 'pravy', 'célébrer', 'héros', 'national', 'bander', 'collaborer', 'troisième', 'reich', 'tuer', 'civil', 'juif', 'pays', 'savoir', 'écouter', 'émission', 'entier', 'lecteur', 'intégré', 'site', 'podcast', 'plateforme', 'préférer']"
2025,9,12,2,"['principal', 'événement', 'monde', 'septembre', 'soir', 'otan', 'lancer', 'nouveau', 'initiative', 'renforcer', 'flanc', 'annoncer', 'sg', 'alliance', 'mark', 'rutte', 'suspect', 'meurtre', 'charlie', 'kirk', 'arrêter', 'trump', 'armée', 'russe', 'prendre', 'contrôle', 'localité', 'novopetrovskoïé', 'région', 'ukrainien', 'dniepropetrovsk', 'cour', 'international', 'justice', 'rejeter', 'requête', 'guinée', 'équatorial', 'différend', 'long', 'date', 'france', 'sujet', 'hôtel', 'particulier', 'parisien', 'confisquer', 'autorité', 'français', 'russie', 'biélorussie', 'entamer', 'exercice', 'militaire', 'stratégique', 'conjoint', 'burkina', 'faso', 'capitaine', 'ibrahim', 'traoré', 'remettre', 'mêbo', 'engin', 'pick', 'bétonnière', 'camion', 'grue', 'niveleuse']"
2025,9,12,3,"['otan', 'lancer', 'nouveau', 'initiative', 'renforcer', 'flanc', 'annoncer', 'sg', 'alliance', 'baptiser', 'garde', 'oriental', 'débuter', 'prochain', 'jour', 'mark', 'rutte', 'impliquer', 'force', 'allié', 'danemark', 'france', 'allemagne', 'pays', 'préciser']"
2025,9,11,1,"['principal', 'événement', 'monde', 'septembre', 'soir', 'brésilien', 'jair', 'bolsonaro', 'reconnaître', 'coupable', 'majorité', 'cour', 'suprême', 'fomenter', 'coup', 'état', 'défaite', 'élection', 'risque', 'an', 'prison', 'pascal', 'affi', 'guessan', 'figure', 'opposition', 'côte', 'ivoire', 'demander', 'suspension', 'processus', 'électoral', 'présidentielle', 'armée', 'russe', 'annoncer', 'prise', 'contrôle', 'localité', 'sosnovka', 'région', 'ukrainien', 'dniepropetrovsk', 'chef', 'diplomatie', 'dénoncer', 'frappe', 'israélien', 'doha', 'évoquer', 'violation', 'flagrant', 'droit', 'international', 'refus', 'arrêter', 'catastrophe', 'humanitaire', 'gazer', 'emmanuel', 'déploiement', 'rafale', 'pologne', 'protéger', 'espace', 'aérien', 'pays', 'flanc', 'otan']"
2025,9,10,1,"['fracture', 'social', 'france', 'chef', 'pillard', 'essayiste', 'ministre', 'sébastien', 'lecornu', 'risque', 'prendre', 'mur', 'plein', 'tête', 'déclarer', 'sputnik', 'afrique', 'géopolitologue', 'françois', 'martin', 'changer', 'chose', 'président', 'digne', 'nom', 'limiter', 'empêcher', 'puissant', 'piller', 'pays', 'raison', 'ukraine', 'inscrire', 'ajouter', 'appeler', 'augmentation', 'aide', 'militaire', 'correspondre', 'proposition', 'fou', 'imbécile', 'cherche', 'militariser', 'côte', 'popularité', 'bas', 'falloir', 'trouver', 'ennemi', 'russie']"
2025,9,10,2,"['crise', 'français', 'sol', 'géopolitologue', 'nommer', 'sébastien', 'lecornu', 'ministre', 'président', 'montre', 'déconnecter', 'aspiration', 'populaire', 'déclarer', 'sputnik', 'afrique', 'ancien', 'eurodéputé', 'aymeric', 'chauprade', 'lucide', 'continuer', 'mouvance', 'prendre', 'compte', 'besoin', 'changement', 'france', 'instabilité', 'politique', 'extrême', 'pire', 'mettre', 'huile', 'feu', 'conflit', 'ukraine', 'masquer', 'perte', 'crédibilité', 'lieu', 'facteur', 'paix', 'guerre', 'sillage']"
2025,9,10,3,"['mobilisation', 'septembre', 'france', 'mouvement', 'appeler', 'bloquer', 'journée', 'naître', 'réseau', 'social', 'viser', 'protester', 'plan', 'budgétaire', 'ancien', 'ministre', 'françois', 'bayrou', 'situation', 'difficile', 'action', 'prévoir', 'blocage', 'infrastructure', 'transport', 'site', 'symbolique', 'lycée', 'manifestation', 'grève', 'carte', 'bancaire', 'participant', 'attendre', 'interpellation', 'région', 'parisien', 'échelle', 'national', 'gendarme', 'policier', 'mobiliser', 'lieu', 'cours', 'manifestant', 'centre', 'ville', 'marseille', 'centaine', 'établissement', 'scolaire', 'opération', 'escargot', 'axe', 'routier', 'gare', 'nord', 'pari', 'évacuer', 'autorité', 'surveiller', 'point', 'intérêt', 'vital', 'raffinerie', 'tension', 'signaler', 'gaz', 'lacrymogène', 'utiliser']"
2025,9,10,4,"['lire', 'vidéo', 'vouloir', 'activer', 'javascript', 'envisager', 'passer', 'version', 'navigateur', 'web', 'prendre', 'charge']"
2025,9,10,5,"['crise', 'dette', 'france', 'jouer', 'rôle', 'déclenchement', 'réponse', 'eurodéputé', 'sputnik', 'afrique', 'thierry', 'mariani', 'cause', 'habitude', 'dernier', 'budget', 'voter', 'équilibre', 'covid', 'dépenser', 'maximum', 'faire', 'sorte', 'effet', 'atténuer', 'falloir', 'payer', 'addition', 'sanction', 'antirusse', 'venir', 'aggraver', 'situation', 'impact', 'négatif', 'prix', 'pétrole', 'énergie', 'état', 'industrie', 'an', 'voir', 'découvert', 'savoir', 'pays', 'pouvoir', 'permettre']"
2025,9,10,6,"['principal', 'événement', 'monde', 'septembre', 'matin', 'afrique', 'sud', 'condamner', 'équivoque', 'attaque', 'illégal', 'injustifié', 'qatar', 'diplomatie', 'frappe', 'constituer', 'violation', 'flagrant', 'droit', 'international', 'bloquer', 'vaste', 'mobilisation', 'citoyen', 'dérouler', 'france', 'lendemain', 'nomination', 'sébastien', 'lecornu', 'ministre', 'donald', 'tusk', 'affirmer', 'drone', 'russe', 'abattre', 'pologne', 'fournir', 'preuve', 'état', 'major', 'général', 'armée', 'mali', 'annoncer', 'neutraliser', 'dizaine', 'terroriste', 'région', 'kaye', 'ouest', 'pays', 'pentagone', 'réduire', 'fois', 'financement', 'destiner', 'préparation', 'américain', 'europe', 'analyse', 'document', 'budgétaire', 'réaliser', 'sputnik']"
2025,9,10,7,"['bloquer', 'premier', 'incident', 'cours', 'pari', 'mobilisation', 'politique', 'emmanuel', 'correspondant', 'sputnik', 'afrique', 'situation', 'place']"
2025,9,9,1,"['déborder', 'énergie', 'aider', 'ukraine', 'manqu', 'enthousiasme', 'france', 'eurodéputé', 'français', 'intéresser', 'constater', 'amertume', 'thierry', 'mariani', 'interroger', 'sputnik', 'afrique', 'europe', 'sorte', 'casque', 'bleu', 'idée', 'président', 'stationner', 'troupe', 'ue', 'séduire', 'russie', 'compréhensible', 'estime', 'homme', 'politique', 'contrôler', 'paix', 'organisation', 'nation', 'uni', 'union', 'européen', 'guerre', 'réalité', 'partie', 'prenant', 'actif', 'soutenir', 'belligérant']"
2025,9,9,2,"['pari', 'envoyer', 'milliard', 'euro', 'gouvernement', 'corrompu', 'kiev', 'rappeler', 'journaliste', 'france', 'cadeau', 'ukraine', 'situation', 'catastrophique', 'déplorer', 'sputnik', 'afrique', 'claude', 'janvier', 'paupérisation', 'gagner', 'terrain', 'million', 'pauvre', 'inflation', 'important', 'emmanuel', 'mettre', 'bouchée', 'double', 'brader', 'industrie', 'vendre', 'sûr', 'américain', 'pays', 'européen', 'souffler', 'braise', 'conflit', 'allemagne', 'pologne', 'turbo', 'créer', 'armée', 'grand', 'branché', 'guerre', 'production', 'arme', 'tourner', 'complexe', 'militaro', 'industriel']"
2025,9,9,3,"['concours', 'maladresse', 'volonté', 'suicider', 'eurodéputé', 'français', 'chaos', 'politique', 'france', 'sputnik', 'afrique', 'thierry', 'mariani', 'revenir', 'raison', 'chute', 'bayrou', 'mesure', 'proposer', 'inacceptable', 'disparaître', 'consulte', 'opinion', 'public', 'titre', 'emballer', 'jouer', 'poker', 'vote', 'confiance', 'question', 'rester', 'apprendre', 'jour', 'mémoire', 'vouloir', 'sortir', 'draper', 'sorte', 'posture', 'lanceur', 'alerte', 'dire', 'dette', 'falloir', 'sacrifier', 'savoir', 'fois', 'pays', 'erreur', 'réécrire', 'histoire', 'expliquer', 'volontaire']"
2025,9,9,4,"['emmanuel', 'nommer', 'ministre', 'sébastien', 'lecornu', 'homme', 'an', 'occuper', 'poste', 'armée', 'succéder', 'françois', 'bayrou', 'échouer', 'obtenir', 'confiance', 'député', 'devoir', 'démissionner', 'semaine', 'assurer', 'candidat', 'récent', 'sondage', 'odoxa', 'français', 'prononcer', 'candidature', 'cas', 'mépris', 'opinion', 'public', 'part']"
2025,9,9,5,"['joue', 'ukraine', 'pallier', 'insuffisance', 'politique', 'expert', 'incapable', 'budget', 'équilibre', 'prendre', 'gorge', 'flambée', 'prix', 'énergie', 'pari', 'intérêt', 'cesser', 'soutien', 'emmanuel', 'entendre', 'oreille', 'déclarer', 'sputnik', 'xavier', 'moreau', 'risque', 'décision', 'inverse', 'utiliser', 'conflit', 'ukrainien', 'problème', 'gouvernement', 'vèm', 'république', 'contrôler', 'affaire', 'étranger', 'défense', 'arriver', 'temps', 'france', 'allemagne', 'subir', 'contrecoup', 'sanction', 'rappeler', 'gnl', 'américain', 'importer', 'coûter', 'cher', 'gaz', 'passer', 'nord', 'consommateur', 'payer', 'pot', 'cassé', 'montrer', 'crise', 'boulanger', 'petit', 'artisan']"
2025,9,9,6,"['crise', 'politique', 'france', 'français', 'vouloir', 'revoter', 'choisir', 'président', 'thierry', 'mariani', 'gouvernement', 'françois', 'bayrou', 'renverser', 'septembre', 'vote', 'député', 'histoire', 've', 'république', 'contacter', 'sputnik', 'afrique', 'européen', 'anticiper', 'instabilité', 'futur', 'question', 'savoir', 'ministre', 'durer', 'mois', 'noël', 'probable', 'arriver', 'faire', 'voter', 'budget', 'vrai', 'dissolution', 'réalité', 'demander', 'chaos', 'connaître', 'responsable', 'nom', 'appeler', 'estime', 'eurodéputé', 'emmanuel', 'exploser', 'paysage', 'architecture', 'déplorer']"
2025,9,9,7,"['russie', 'plébisciter', 'élite', 'africain', 'formation', 'universitaire', 'total', 'haut', 'fonctionnaire', 'originaire', 'angola', 'namibie', 'mali', 'mozambique', 'république', 'congo', 'former', 'établissement', 'russe', 'rapport', 'analytique', 'afrique', 'opportunité', 'risque', 'centre', 'étude', 'école', 'science', 'économique', 'hse', 'chiffre', 'témoigner', 'attrait', 'croître', 'étudiant', 'contexte', 'ancien', 'puissance', 'colonial', 'dominer', 'domaine', 'chef', 'état', 'étudier', 'métropole', 'france', 'royaume', 'uni', 'portugal', 'leader']"
2025,9,8,1,"['principal', 'événement', 'monde', 'septembre', 'soir', 'bric', 'tenir', 'sommet', 'extraordinaire', 'visioconférence', 'discuter', 'économie', 'mondial', 'tarif', 'sanction', 'américain', 'menace', 'multipolarité', 'rôle', 'vladimir', 'poutine', 'participer', 'éthiopie', 'préparer', 'lancer', 'grand', 'barrage', 'renaissance', 'armée', 'ukrainien', 'attaquer', 'missile', 'aérien', 'britannique', 'shadow', 'alentours', 'école', 'donetsk', 'france', 'ministre', 'bayrou', 'perdre', 'vote', 'confiance', 'gouvernement', 'renverser', 'mois', 'pouvoir', 'netanyahou', 'annoncer', 'opération', 'terrestre', 'envergure', 'appeler', 'population', 'gazer', 'quitter', 'ville', 'côte', 'ivoire', 'candidat', 'présidentielle', 'gbagbo', 'thiam', 'écarter', 'autoriser', 'représenter', 'conseil', 'constitutionnel', 'pays', 'force', 'malien', 'offensive']"
2025,9,8,2,"['france', 'ministre', 'perdre', 'vote', 'confiance', 'gouvernement', 'renverser', 'mois', 'pouvoir', 'majorité', 'député', 'voter', 'françois', 'bayrou', 'agir', 'chute', 've', 'république', 'chef', 'part', 'quatrième', 'premier', 'remplacer', 'chaîne', 'savoir', 'x', 'sputnik', 'afrique']"
2025,9,8,3,"['éboulement', 'spectaculaire', 'roche', 'cirque', 'france', 'jour', 'événement', 'samedi', 'pompier', 'dépêcher', 'place', 'rechercher', 'éventuel', 'victime', 'retrouver', 'voie', 'priser', 'alpiniste', 'municipalité', 'alerte', 'face', 'potentiel', 'disparition', 'secteur', 'viral']"
2025,9,4,1,"['perdre', 'pied', 'réalité', 'analyste', 'géopolitique', 'réunion', 'coalition', 'volontaire', 'ukraine', 'pari', 'essayer', 'démontrer', 'unité', 'allié', 'occidental', 'kiev', 'produire', 'fait', 'cacophonie', 'épouvantable', 'déclarer', 'sputnik', 'afrique', 'thierry', 'laurent', 'pellet', 'sembler', 'obnubiler', 'position', 'prendre', 'présent', 'vouloir', 'compte', 'passer', 'terrain', 'insister', 'homme', 'affaire', 'européen', 'rendre', 'mettre', 'application', 'délire', 'envoi', 'troupe', 'terminer', 'militaire', 'france', 'accepter', 'envoyer', 'savoir', 'conséquence', 'acte']"
2025,9,4,2,"['principal', 'événement', 'monde', 'septembre', 'soir', 'mali', 'déposer', 'plainte', 'cour', 'international', 'justice', 'algérie', 'suite', 'destruction', 'drone', 'reconnaissance', 'fama', 'tinzawatène', 'important', 'convoi', 'militaire', 'arriver', 'bamako', 'provenance', 'conakry', 'transporter', 'véhicule', 'blindé', 'fabrication', 'chinois', 'ministre', 'sénégalais', 'ousman', 'sonko', 'décliner', 'invitation', 'participer', 'france', 'inno', 'génération', 'fin', 'invoquer', 'agenda', 'surcharger', 'moscou', 'réagir', 'manière', 'réciproque', 'instauration', 'chine', 'régime', 'visa', 'touriste', 'russe', 'promettre', 'vladimir', 'poutine', 'arrêter', 'programme', 'aide', 'sécuritaire', 'centaine', 'million', 'dollar', 'pays', 'européen', 'limitrophe', 'russie', 'rapporter', 'presse']"
2025,9,4,3,"['aiea', 'afrique', 'état', 'africain', 'effort', 'nucléaire', 'civil', 'numéro', 'marche', 'soter', 'caïu', 'dovi', 'chef', 'entreprise', 'togolais', 'france', 'décortiquer', 'rapport', 'prévoir', 'démultiplication', 'capacité', 'électronucléaire', 'côté', 'économiste', 'malien', 'mao', 'makalou', 'aborder', 'ressource', 'minerai', 'publier', 'premier', 'août', 'agence', 'international', 'énergie', 'atomique', 'anticiper', 'dynamique', 'réaliste', 'suggérer', 'apprêter', 'multiplier', 'souligner', 'apprendre', 'mutualiser', 'atteindre', 'objectif', 'dernier', 'devenir', 'atteignable', 'sputnikradio', 'savoir', 'écouter', 'émission', 'entier', 'lecteur', 'intégré', 'telegram', 'site', 'podcast', 'plateforme', 'préférer']"
2025,9,4,4,"['ousman', 'sonko', 'décliner', 'invitation', 'france', 'ministre', 'sénégalais', 'refuser', 'hexagone', 'événement', 'inno', 'génération', 'septembre', 'voyage', 'chef', 'gouvernement', 'invoquer', 'agenda', 'surcharger', 'justifier', 'absence', 'faire', 'représenter', 'membre', 'grand', 'busines', 'europe', 'rencontre', 'français', 'prévoir', 'dakar', 'cadre', 'séminaire', 'intergouvernemental']"
2025,9,3,1,"['lieu', 'gérer', 'situation', 'social', 'explosif', 'passer', 'temps', 'ukraine', 'nikola', 'mirkovic', 'essayiste', 'contacter', 'sputnik', 'afrique', 'voir', 'volonté', 'détourner', 'attention', 'français', 'problème', 'interne', 'recette', 'emmanuel', 'fonctionner', 'souligner', 'confiance', 'gouvernement', 'bilan', 'triste', 'endettement', 'hauteur', 'pib', 'pouvoir', 'achat', 'pauvre', 'classe', 'moyen', 'berne', 'taux', 'chômage', 'augmenter', 'million', 'investir', 'présent', 'futur', 'france', 'pari', 'verser', 'milliard', 'trou', 'perdre', 'guerre', 'gagner', 'déplorer', 'choix', 'incompréhensible', 'vouloir', 'régler', 'rencontrer', 'jour', 'tranche', 'expert']"
2025,9,3,2,"['désavouer', 'stratégie', 'zelensky', 'vouloir', 'faire', 'peur', 'français', 'maintenir', 'pouvoir', 'subir', 'emmanuel', 'an', 'demi', 'catastrophe', 'france', 'déplorer', 'sputnik', 'afrique', 'président', 'parti', 'candidat', 'présidentielle', 'déclaration', 'écho', 'impopularité', 'croissant', 'chef', 'état', 'bénéficier', 'confiance', 'compatriote', 'récent', 'sondage', 'nicolas', 'dupont', 'aignan', 'fustiger', 'soutien', 'ukraine', 'qualifier', 'grand', 'gâchis', 'financier', 'géopolitique', 'souligner', 'percevoir', 'incohérence', 'gouvernement', 'cherche', 'milliard', 'économie', 'début', 'conflit', 'engager', 'travers', 'union', 'européen', 'dépense', 'suicide', 'économique', 'conclure', 'affirmer', 'mêler', 'dire', 'voie', 'paix', 'image', 'générer', 'ia']"
2025,9,3,3,"['crise', 'confiance', 'historique', 'france', 'français', 'président', 'récent', 'sondage', 'commander', 'média', 'national', 'niveau', 'inférieur', 'gilet', 'jaune', 'marquer', 'chute', 'point', 'françois', 'bayrou', 'ministre', 'meilleur', 'posture', 'record', 'impopularité', 'arrivée', 'poste', 'vue', 'gérer', 'politique', 'majeur', 'envisager', 'vote', 'assemblée', 'climat', 'tension', 'social', 'prêter', 'exploser']"
2025,9,3,4,"['facteur', 'craindre', 'pire', 'économie', 'français', 'économiste', 'algérien', 'agir', 'échéance', 'arriver', 'court', 'terme', 'expliquer', 'sputnik', 'afrique', 'ferhat', 'ali', 'braham', 'ancien', 'ministre', 'industrie', 'gouvernement', 'françois', 'bayrou', 'tombe', 'issue', 'vote', 'confiance', 'assemblée', 'national', 'prévoir', 'septembre', 'changer', 'crainte', 'créancier', 'souligner', 'bruxelle', 'laisser', 'france', 'couler', 'soucieux', 'sauvegarder', 'schéma', 'actuel', 'gouvernance', 'europe', 'lieu', 'inquiéter', 'pays', 'africain', 'lier', 'indirectement', 'rassurer', 'nation', 'continent', 'partenaire', 'commercial', 'tourner', 'asiatique', 'bric', 'ajouter', 'rapport', 'qualité', 'prix', 'politique', 'crédit', 'chine', 'facilité', 'large', 'bloc', 'occidental', 'attirer', 'soutenir']"
2025,9,2,1,"['principal', 'événement', 'monde', 'septembre', 'soir', 'commissariat', 'mobile', 'lancer', 'burkina', 'faso', 'crâne', 'présumer', 'roi', 'toera', 'restituer', 'france', 'accueillir', 'grand', 'pompe', 'madagascar', 'russie', 'chine', 'signer', 'mémorandum', 'construction', 'gazoduc', 'force', 'transit', 'union', 'mongolie', 'mégabarrage', 'gerd', 'rapporter', 'milliard', 'dollar', 'an', 'ethiopie', 'annoncer', 'ministre', 'pays', 'face', 'glissement', 'terrain', 'soudan', 'ua', 'appeler', 'trump', 'déclarer', 'intention', 'instant', 'réduire', 'droit', 'importation', 'applicable', 'inde', 'achat', 'pétrole', 'russe', 'président', 'apprendre', 'chose', 'intéressant', 'conflit', 'ukraine', 'rendre', 'public', 'prochain', 'jour', 'affirmer', 'continuer', 'lier', 'ukrainien', 'troupe', 'libérer', 'village', 'fedorovka', 'république', 'populaire', 'donetsk', 'ministère', 'défense']"
2025,9,2,2,"['politique', 'visa', 'arme', 'souveraineté', 'obtenir', 'nigérien', 'européen', 'devoir', 'déplacer', 'genève', 'moscou', 'ankara', 'faire', 'demande', 'micro', 'podcast', 'zone', 'contact', 'juriste', 'bana', 'ibrahim', 'décrypter', 'décision', 'autorité', 'restriction', 'mettre', 'lumière', 'importance', 'valoriser', 'partenaire', 'sincère', 'respectueux', 'chercher', 'dominer', 'souligner', 'retrouver', 'émission', 'paul', 'antoine', 'analyste', 'français', 'situation', 'france', 'egountchi', 'behanzin', 'président', 'ligue', 'défense', 'noir', 'africain', 'arret', 'programme', 'bill', 'gate', 'burkina', 'faso', 'fara', 'ndiaye', 'ong', 'sénégalais', 'union', 'joindre', 'initiative', 'viser', 'représentation', 'fidèle', 'afrique', 'carte', 'monde', 'sputnikradio', 'savoir', 'écouter', 'entier', 'lecteur', 'intégré', 'telegram', 'site', 'plateforme', 'préférer']"
2025,9,2,3,"['crâne', 'roi', 'toera', 'restituer', 'france', 'accueillir', 'grand', 'pompe', 'madagascar', 'président', 'malgache', 'andry', 'rajoelina', 'présent', 'cérémonie', 'militaire', 'honorer', 'mémoire', 'héros', 'communiqué', 'ministère', 'affaire', 'étranger', 'honneur', 'dignité', 'nation', 'exiger', 'donner', 'vie', 'liberté', 'retrouver', 'place', 'sein', 'peuple', 'déclarer', 'hommage', 'solennel', 'reste', 'acheminer', 'région', 'menabe', 'terre', 'origine', 'reposer', 'paix', 'ancêtre', 'fin', 'août', 'annoncer', 'présumer', 'décapiter', 'colonisation', 'île', 'chef', 'guerre', 'rendre']"
2025,9,1,1,"['écolier', 'lougansk', 'défier', 'accord', 'minsk', 'faїna', 'savenkova', 'victime', 'bombardement', 'ukrainien', 'an', 'adresser', 'message', 'président', 'français', 'qualifier', 'russie', 'prédateur', 'bonjour', 'Monsieur', 'promettre', 'parvenir', 'paix', 'donbas', 'france', 'garant', 'allemagne', 'tenir', 'promesse', 'accuser', 'cannibalisme', 'usurper', 'pouvoir', 'refuser', 'organiser', 'élection', 'contacter', 'fois', 'doute', 'élysée', 'envie', 'entendre', 'voix', 'adolescent', 'souvenir', 'ramener', 'europe', 'lieu', 'demander', 'compatriote', 'mourir', 'ukraine', 'niveau', 'vie', 'pays', 'continuer', 'baisser', 'gloire', 'rechercher', 'conclure', 'consulter', 'sputnik']"
2025,5,31,1,"['principal', 'événement', 'monde', 'soir', 'mai', 'kremlin', 'regretter', 'emmanuel', 'comprendre', 'situation', 'réel', 'estime', 'plier', 'russie', 'pression', 'bilan', 'inondation', 'toucher', 'ville', 'mokwer', 'centre', 'nigeria', 'grimper', 'mort', 'millier', 'personne', 'déplacer', 'état', 'alerte', 'déclencher', 'alexandrie', 'intempérie', 'historique', 'accompagner', 'vent', 'violent', 'tsahal', 'confirmer', 'élimination', 'chef', 'aile', 'militaire', 'hama', 'mohammad', 'sinwar', 'frappe', 'hôpital', 'européen', 'younis', 'hamas', 'répondre', 'accord', 'trêve', 'bande', 'gazer', 'proposer', 'washington', 'souligner', 'nécessité', 'garantir', 'permanent']"
2025,5,31,2,"['femme', 'gifle', 'mari', 'kremlin', 'commenter', 'fameux', 'mésaventure', 'emmanuel', 'arrivée', 'peskov', 'souligner', 'affaire', 'familial', 'couple']"
2025,5,31,3,"['kremlin', 'regretter', 'dirigeant', 'français', 'comprendre', 'véritable', 'situation', 'estime', 'faire', 'pression', 'russie']"
2025,5,30,1,"['lien', 'visite', 'istanbul', 'représentant', 'royaume', 'uni', 'allemagne', 'france', 'pourparler', 'ukrainien', 'ministère', 'russe', 'affaire', 'étranger', 'question', 'turquie', 'pays', 'agir', 'médiateur', 'négociation', 'russie', 'ukraine', 'noter', 'instance', 'marier', 'zakharova']"
2025,5,30,2,"['principal', 'événement', 'monde', 'mai', 'matin', 'mali', 'détenir', 'projet', 'raffinerie', 'national', 'construire', 'appui', 'russe', 'base', 'militaire', 'centrafrique', 'phase', 'développement', 'interministériel', 'déclarer', 'ambassadeur', 'russie', 'média', 'égypte', 'restituer', 'objet', 'antiquité', 'exporter', 'confisquer', 'france', 'représentant', 'allemagne', 'présent', 'négociation', 'ukraine', 'istanbul', 'juin', 'émissaire', 'keith', 'kellogg', 'nombre', 'déserteur', 'augmenter', 'calcul', 'sputnik', 'début', 'année', 'armée', 'israélien', 'affirmer', 'mener', 'frappe', 'aérien', 'cible', 'hezbollah', 'liban', 'trump', 'annoncer', 'dernier', 'jour', 'elon', 'musk', 'pdg', 'doge', 'personne', 'tuer', 'gazer', 'cours', 'heure', 'suite', 'al', 'jazeera']"
2025,5,30,3,"['égypte', 'restituer', 'objet', 'antiquité', 'exporter', 'confisquer', 'france', 'saisir', 'janvier', 'artéfact', 'remettre', 'autorité', 'français', 'ambassade', 'mars', 'expliquer', 'ministère', 'égyptien', 'tourisme', 'figurer', 'statue', 'bois', 'dieu', 'anubi', 'sarcophage', 'commémoratif', 'miniature', 'main', 'céramique', 'homme', 'petit', 'rouleau', 'papyrus', 'grand', 'valeur', 'historique', 'exposer', 'musée', 'tahrir', 'partie']"
2025,5,29,1,"['france', 'allemagne', 'intérêt', 'négociation', 'ukraine', 'enliser', 'fin', 'urss', 'occident', 'vouloir', 'provoquer', 'sentiment', 'antirusse', 'espace', 'balance', 'sputnik', 'oscar', 'julián', 'villar', 'barroso', 'université', 'havane', 'critique', 'cinglant', 'percevoir', 'hystérie', 'manque', 'sérieux', 'sens', 'responsabilité', 'part', 'pays', 'européen', 'prétendre', 'civilisé', 'respectueux', 'liberté', 'fondre', 'poursuite', 'conflit', 'mensonge', 'hypocrisie', 'vicieux', 'jorge', 'elbaum', 'politologue', 'argentin', 'autoriser', 'arme', 'long', 'portée', 'occidental', 'viser', 'aggraver', 'forcer', 'moscou', 'réagir', 'trump', 'mesure', 'cesser', 'partager', 'humeur', 'belliqueux', 'otan', 'commencer', 'miser', 'escalade', 'résumer', 'image', 'générer', 'ia']"
2025,5,29,2,"['tauru', 'ukraine', 'danger', 'guerre', 'mondial', 'nucléaire', 'politique', 'français', 'lever', 'restriction', 'arme', 'long', 'portée', 'berlin', 'commettre', 'erreur', 'historique', 'expliquer', 'sébastien', 'périmony', 'sputnik', 'afrique', 'reprendre', 'constat', 'ministre', 'russe', 'affaire', 'étranger', 'sergueï', 'lavrov', 'époque', 'allemagne', 'genre', 'conduire', 'idée', 'soutenir', 'vrai', 'risque', 'déclarer', 'responsable', 'issu', 'parti', 'solidarité', 'progrès', 'france', 'union', 'européen', 'général', 'vouloir', 'mettre', 'place', 'économie', 'ajouter', 'marge', 'réunion', 'international', 'représentant', 'haut', 'sécurité', 'moscou']"
